30.238801952141866,-97.7535729227884
30.238809261791456,-97.75356639200724
30.238816151751774,-97.75356022723349
30.238823041711598,-97.75355406245906
30.2388303497049,-97.75354752364899
30.238837865628778,-97.75354079879219
30.23884475558711,-97.75353463401555
30.238852063578854,-97.75352809520314
30.238858953536226,-97.75352193042504
30.23886584349312,-97.75351576564626
30.238873151483375,-97.75350922683151
30.2388800414393,-97.75350306205128
30.238886931394745,-97.75349689727037
30.238894239383505,-97.75349035845332
30.23890112933799,-97.75348419367093
30.23890864525646,-97.75347746880641
30.238915953243666,-97.75347092998699
30.23892284319665,-97.75346476520242
30.238930151182867,-97.75345822638145
30.238937041134882,-97.75345206159542
30.238943931086418,-97.75344589680871
30.238951239071135,-97.75343935798544
30.238958129021704,-97.75343319319727
30.238965018971804,-97.75342702840841
30.238972326955018,-97.75342048958284
30.238979842868076,-97.75341376471049
30.238986732816695,-97.75340759991941
30.238994040798342,-97.75340106109148
30.239000930745974,-97.75339489629897
30.23900782069315,-97.75338873150577
30.23901512867331,-97.75338219267552
30.239022018619497,-97.75337602788086
30.23902890856522,-97.75336986308551
30.239036216543898,-97.75336332425294
30.23904310648865,-97.75335715945616
30.23905062239632,-97.75335043457606
30.239057930373427,-97.75334389574114
30.23906482031668,-97.75333773094214
30.239072128292804,-97.75333119210568
30.239079018235092,-97.75332502730522
30.239085908176904,-97.75331886250409
30.239093216151524,-97.7533123236653
30.23910010609237,-97.75330615886271
30.239106996032742,-97.75329999405942
30.239114304005863,-97.75329345521834
30.23912181990811,-97.75328673033043
30.239128709846984,-97.75328056552495
30.239136017818556,-97.75327402668151
30.239142907756456,-97.75326786187458
30.23914979769389,-97.75326169706693
30.239157105663978,-97.75325515822118
30.23916399560044,-97.7532489934121
30.23917192646236,-97.75324287207671
30.239179168961687,-97.75323729391934
30.239186013016173,-97.75323202264242
30.23919394863355,-97.75322591064487
30.239201191131684,-97.75322033248537
30.2392087283037,-97.7532145273675
30.239215970801027,-97.7532089492066
30.239223906416573,-97.75320283720588
30.23923114891309,-97.75319725904349
30.23923799296482,-97.75319198776188
30.239245928579038,-97.75318587575885
30.23925317107434,-97.75318029759433
30.23926070824331,-97.75317449247132
30.239267950737798,-97.75316891430538
30.2392751932319,-97.75316333613873
30.239283128843866,-97.75315722413178
30.239289972892863,-97.75315195284547
30.239297908503914,-97.75314584083698
30.23930515099639,-97.75314026266743
30.23931268816229,-97.75313445753928
30.239319930653945,-97.75312887936832
30.239327173145224,-97.75312330119665
30.239335108754016,-97.75311718918424
30.239341952800277,-97.75311191789324
30.239349888408185,-97.75310580587926
30.23935713089782,-97.7531002277047
30.239365066504803,-97.75309411568915
30.239371910549487,-97.75308884439542
30.239379153037923,-97.75308326621872
30.239387088643568,-97.75307715420085
30.239393932687086,-97.75307188290515
30.239400774388898,-97.7530666079642
30.239408014630026,-97.75306102542204
30.239414163606117,-97.7530562842921
30.239421005234597,-97.75305100909596
30.2394279762075,-97.753045953844
30.239435776564914,-97.75304056654937
30.239442839466864,-97.75303568857538
30.239449902368513,-97.75303081060078
30.239458082868076,-97.75302516075905
30.239465145769035,-97.75302028278314
30.239472946124607,-97.753014895485
30.239480020421205,-97.75301004513338
30.23948807377438,-97.75300516305049
30.239495772056593,-97.75300049621694
30.239503040659233,-97.75299608986192
30.239511094011494,-97.75299120777699
30.239518861414584,-97.75298659600733
30.23952695716185,-97.75298287512179
30.23953505290893,-97.75297915423567
30.239542852335504,-97.75297556954078
30.239550948082197,-97.75297184865354
30.239558939678766,-97.75296876130938
30.239567928654736,-97.75296571768737
30.23957691763057,-97.75296267406483
30.23958590660627,-97.75295963044177
30.23959397440579,-97.75295689872392
30.239602963381234,-97.75295385509985
30.239611952356537,-97.75295081147523
30.239620020155716,-97.752948079756
30.239629009130773,-97.75294503613037
30.23963799810568,-97.7529419925042
30.23964698708046,-97.7529389488775
